type,name,slug,address,city,postal_code,country,lat,lng,status,source,source_date
civette,LE BALTO,le-balto-besancon,15  quai Veil Picard,BESANCON,25000,FR,47.239515,6.019473,published,douane-fr-2018,2018-01-01
civette,LE BRAZZA,le-brazza-besancon,136 GRANDE RUE,BESANCON,25000,FR,47.234827,6.029134,published,douane-fr-2018,2018-01-01
civette,LE BRÛLE GUEULE,le-brule-gueule-besancon,10  rue de Vesoul,BESANCON,25000,FR,47.249006,6.02032,published,douane-fr-2018,2018-01-01
civette,LE CALIENTE,le-caliente-besancon,16 RUE LANCHY,BESANCON,25000,FR,47.255543,6.028076,published,douane-fr-2018,2018-01-01
civette,LE CALUMET,le-calumet-besancon,7 rue Morand,BESANCON,25000,FR,47.2386,6.026634,published,douane-fr-2018,2018-01-01
civette,LE CLAIRS SO,le-clairs-so-besancon,44  rue Mirabeau,BESANCON,25000,FR,47.247711,6.056762,published,douane-fr-2018,2018-01-01
civette,LE DIPLOMATE,le-diplomate-besancon,1 rue Tristan Bernard,BESANCON,25000,FR,47.248162,6.037024,published,douane-fr-2018,2018-01-01
civette,LE DISQUE BLEU,le-disque-bleu-besancon,3 QUAI DE STRASBOURG,BESANCON,25000,FR,47.240139,6.020278,published,douane-fr-2018,2018-01-01
civette,LE FLASH,le-flash-besancon,1 place Georges Risler,BESANCON,25000,FR,47.227659,5.995569,published,douane-fr-2018,2018-01-01
civette,LE FLOYD,le-floyd-besancon,6 RUE DE L'ORME DE CHAMARS,BESANCON,25000,FR,47.236813,6.022013,published,douane-fr-2018,2018-01-01
civette,LE GAFFIOT,le-gaffiot-besancon,5 rue Félix Gaffiot,BESANCON,25000,FR,47.243594,6.041154,published,douane-fr-2018,2018-01-01
civette,LE GRAND TURC,le-grand-turc-besancon,26 RUE DES GRANGES,BESANCON,25000,FR,47.238741,6.024855,published,douane-fr-2018,2018-01-01
civette,LE HALL DE LA PRESSE,le-hall-de-la-presse-besancon,8 RUE BATTANT,BESANCON,25000,FR,47.240525,6.0202,published,douane-fr-2018,2018-01-01
civette,LE KHEDIVE,le-khedive-besancon,3 RUE DES GRANGES,BESANCON,25000,FR,47.239623,6.023425,published,douane-fr-2018,2018-01-01
civette,LE LODGE,le-lodge-besancon,32 chemin de Vieilley,BESANCON,25000,FR,47.262582,6.031431,published,douane-fr-2018,2018-01-01
civette,LE LONGCHAMP,le-longchamp-besancon,10 rue de la Préfecture,BESANCON,25000,FR,47.235154,6.025052,published,douane-fr-2018,2018-01-01
civette,LE MARIGNY,le-marigny-besancon,7 avenue du maréchal Foch,BESANCON,25000,FR,47.246407,6.023119,published,douane-fr-2018,2018-01-01
civette,LE MONTRAPON,le-montrapon-besancon,1 avenue de Montrapon,BESANCON,25000,FR,47.243814,6.012494,published,douane-fr-2018,2018-01-01
civette,LE P'TIT DEP,le-p-tit-dep-besancon,16 boulevard Winston Churchill,BESANCON,25000,FR,47.248465,6.000729,published,douane-fr-2018,2018-01-01
civette,LE PACHA,le-pacha-besancon,5 AVENUE CARNOT,BESANCON,25000,FR,47.242963,6.029869,published,douane-fr-2018,2018-01-01
civette,LE PETIT VILLARCEAU,le-petit-villarceau-besancon,19 AV VILLARCEAU,BESANCON,25000,FR,47.236854,6.010567,published,douane-fr-2018,2018-01-01
civette,LE PICADUROS,le-picaduros-besancon,125 RUE DE BELFORT,BESANCON,25000,FR,47.252851,6.036487,published,douane-fr-2018,2018-01-01
civette,LE RALLYE,le-rallye-besancon,51 RUE DE VESOUL,BESANCON,25000,FR,47.253239,6.015895,published,douane-fr-2018,2018-01-01
civette,LE SENORITAS,le-senoritas-besancon,87 RUE DE DOLE,BESANCON,25000,FR,47.229483,5.990991,published,douane-fr-2018,2018-01-01
civette,LE TOTEM,le-totem-besancon,32 RUE DE BELFORT,BESANCON,25000,FR,47.247735,6.028768,published,douane-fr-2018,2018-01-01
civette,SNC LE FONTENOY,snc-le-fontenoy-besancon,61 RUE DE BELFORT,BESANCON,25000,FR,47.248892,6.030784,published,douane-fr-2018,2018-01-01
civette,TABAC DES TILLEULS,tabac-des-tilleuls-besancon,10 ALLEE DES GLAIEULS,BESANCON,25000,FR,47.259865,6.046147,published,douane-fr-2018,2018-01-01
civette,LE PETIT CHAMARS,le-petit-chamars-baume-les-dames,6 AVENUE  DE VERDUN,BAUME-LES-DAMES,25110,FR,47.350671,6.361726,published,douane-fr-2018,2018-01-01
civette,LE STEAMER,le-steamer-baume-les-dames,1 ROND-POINT JOUFFROY D'ABBANS,BAUME-LES-DAMES,25110,FR,47.35014,6.350265,published,douane-fr-2018,2018-01-01
civette,LE TOTEM,le-totem-baume-les-dames,16 RUE DE LA PRAIRIE,BAUME-LES-DAMES,25110,FR,47.348661,6.356106,published,douane-fr-2018,2018-01-01
civette,"EPICERIE "" LA VALLÉE DU RUPT """,epicerie-la-vallee-du-rupt-sainte-marie,16 Grande Rue,SAINTE-MARIE,25113,FR,47.507789,6.696352,published,douane-fr-2018,2018-01-01
civette,LE DIPLOMATE,le-diplomate-maiche,1 rue du général de Gaulle,MAICHE,25120,FR,47.251758,6.800109,published,douane-fr-2018,2018-01-01
civette,LE RALLYE,le-rallye-maiche,9  rue du Mont Miroir,MAICHE,25120,FR,47.252385,6.805098,published,douane-fr-2018,2018-01-01
civette,MAISON DE LA PRESSE,maison-de-la-presse-villers-le-lac,3 rue Pierre Berçot,VILLERS-LE-LAC,25130,FR,47.058744,6.670157,published,douane-fr-2018,2018-01-01
civette,AU PANIER VALCHANTOIS,au-panier-valchantois-vaux-et-chantegrue,14 rue des Courbes,VAUX-ET-CHANTEGRUE,25160,FR,46.80837,6.245085,published,douane-fr-2018,2018-01-01
civette,L'ORANGE BLEUE,l-orange-bleue-malbuisson,60 Grande Rue,MALBUISSON,25160,FR,46.79987,6.305851,published,douane-fr-2018,2018-01-01
civette,LA PETITE NOTE,la-petite-note-oye-et-pallet,1 RUE DES ECOLES,OYE-ET-PALLET,25160,FR,46.855779,6.336037,published,douane-fr-2018,2018-01-01
civette,STATION AVIA,station-avia-recologne,75 Grande Rue,RECOLOGNE,25170,FR,47.272342,5.825475,published,douane-fr-2018,2018-01-01
civette,VIVAL [FRANCHISE CASINO],vival-franchise-casino-glere,4 rue Principale,GLERE,25190,FR,47.344158,6.994324,published,douane-fr-2018,2018-01-01
civette,L'ACROPOLE,l-acropole-montbeliard,11 Place du général de Gaulle,MONTBELIARD,25200,FR,47.511542,6.801216,published,douane-fr-2018,2018-01-01
civette,LA CHIFFOGNE,la-chiffogne-montbeliard,30 BOULEVARD VICTOR HUGO,MONTBELIARD,25200,FR,47.518027,6.790972,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE,la-civette-montbeliard,1 rue Georges Cuvier,MONTBELIARD,25200,FR,47.509508,6.79781,published,douane-fr-2018,2018-01-01
civette,LE CHARMONTET,le-charmontet-montbeliard,1 RUE DU CHARMONTET,MONTBELIARD,25200,FR,47.521139,6.816486,published,douane-fr-2018,2018-01-01
civette,LE CHIQUITO,le-chiquito-montbeliard,2 rue Oehmichen - C.C. du coteau Jouvent,MONTBELIARD,25200,FR,47.502927,6.792093,published,douane-fr-2018,2018-01-01
civette,LE MARYLAND,le-maryland-montbeliard,C.C. LES HEXAGONES - 10 RUE MOZART,MONTBELIARD,25200,FR,47.499556,6.799687,published,douane-fr-2018,2018-01-01
civette,LE PENALTY,le-penalty-grand-charmont,16 BIS RUE PIERRE CURIE,GRAND-CHARMONT,25200,FR,47.527479,6.822659,published,douane-fr-2018,2018-01-01
civette,LE RELAIS DE LA CITADELLE,le-relais-de-la-citadelle-montbeliard,37 rue Joseph Rossel,MONTBELIARD,25200,FR,47.513871,6.782659,published,douane-fr-2018,2018-01-01
civette,LE ROYALE,le-royale-montbeliard,2 Faubourg de Besançon,MONTBELIARD,25200,FR,47.50911,6.794257,published,douane-fr-2018,2018-01-01
civette,LO-SEQUANE,lo-sequane-montbeliard,6 bis avenue du maréchal Joffre,MONTBELIARD,25200,FR,47.509776,6.803317,published,douane-fr-2018,2018-01-01
civette,"SUPÉRETTE "" VIVECO """,superette-viveco-bethoncourt,9 route d'Héricourt,BETHONCOURT,25200,FR,47.530939,6.790464,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE DU COINOT,tabac-presse-du-coinot-montbeliard,14 RUE DU GENERAL LECLERC,MONTBELIARD,25200,FR,47.511171,6.798032,published,douane-fr-2018,2018-01-01
civette,LA PRESSE DU RUSSEY,la-presse-du-russey-le-russey,11 place Dominique Parrenin,LE-RUSSEY,25210,FR,47.162333,6.728668,published,douane-fr-2018,2018-01-01
civette,LE STEAMER,le-steamer-novillars,13 rue de Besançon,NOVILLARS,25220,FR,47.284933,6.134622,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE EPICERIE SIRLONGE,tabac-presse-epicerie-sirlonge-dasle,10 RUE DU MOULIN,DASLE,25230,FR,47.476959,6.893281,published,douane-fr-2018,2018-01-01
civette,CHEZ CHANTAL,chez-chantal-chaux-neuve,1 GRANDE RUE,CHAUX-NEUVE,25240,FR,46.679517,6.133521,published,douane-fr-2018,2018-01-01
civette,"SUPERETTE "" PROXI """,superette-proxi-montenois,10  place Toussaint Louverture,MONTENOIS,25260,FR,47.491841,6.664969,published,douane-fr-2018,2018-01-01
civette,LA PETITE EPICERIE,la-petite-epicerie-villers-sous-chalamont,15 GRANDE RUE,VILLERS-SOUS-CHALAMONT,25270,FR,46.903231,6.042414,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE COURVOISIER,tabac-presse-courvoisier-levier,1  place Bugnet,LEVIER,25270,FR,46.953964,6.117441,published,douane-fr-2018,2018-01-01
civette,AU KHEDIVE,au-khedive-pontarlier,29  rue de la République,PONTARLIER,25300,FR,46.902938,6.356425,published,douane-fr-2018,2018-01-01
civette,CHEZ JP,chez-jp-les-fourgs,74 GRANDE RUE,LES-FOURGS,25300,FR,46.833627,6.405983,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE PONTISSALIENNE,la-civette-pontissalienne-pontarlier,93 rue de la République,PONTARLIER,25300,FR,46.904434,6.352748,published,douane-fr-2018,2018-01-01
civette,LE BISTROT,le-bistrot-doubs,23 Grande Rue,DOUBS,25300,FR,46.927911,6.350716,published,douane-fr-2018,2018-01-01
civette,LE FRAMBOURG,le-frambourg-la-cluse-et-mijoux,2 Bis  Le Frambourg,LA-CLUSE-ET-MIJOUX,25300,FR,46.873112,6.377172,published,douane-fr-2018,2018-01-01
civette,LE SAINT-CLAUDE,le-saint-claude-pontarlier,15 faubourg Saint-Etienne,PONTARLIER,25300,FR,46.901838,6.359779,published,douane-fr-2018,2018-01-01
civette,LE CALUMET,le-calumet-herimoncourt,1 bis  rue du commandant Rolland,HERIMONCOURT,25310,FR,47.442777,6.881158,published,douane-fr-2018,2018-01-01
civette,LE LEF,le-lef-chemaudin,PLACE DE LA MARE,CHEMAUDIN,25320,FR,47.226594,5.894511,published,douane-fr-2018,2018-01-01
civette,TABAC DE LA TOUR,tabac-de-la-tour-montferrand-le-chateau,10 RUE DU CENTRE,MONTFERRAND-LE-CHATEAU,25320,FR,47.181953,5.908287,published,douane-fr-2018,2018-01-01
civette,EPICERIE DU TILLEUL,epicerie-du-tilleul-chantrans,3 GRANDE RUE,CHANTRANS,25330,FR,47.043569,6.149929,published,douane-fr-2018,2018-01-01
civette,LE FOURNIL D'AMANCEY,le-fournil-d-amancey-amancey,13 bis  Grande Rue,AMANCEY,25330,FR,47.039216,6.068899,published,douane-fr-2018,2018-01-01
civette,LE GIBOLIN,le-gibolin-gondenans-montby,15 GRANDE RUE,GONDENANS-MONTBY,25340,FR,47.433171,6.452183,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE DES ARCADES,tabac-presse-des-arcades-clerval,2 BIS RUE DE LA PORTE DES NOYES,CLERVAL,25340,FR,47.393245,6.497152,published,douane-fr-2018,2018-01-01
civette,RESTAURANT DU PLATEAU,restaurant-du-plateau-nancray,36 Grande Rue,NANCRAY,25360,FR,47.244732,6.182747,published,douane-fr-2018,2018-01-01
civette,CHEZ MAMOUR,chez-mamour-metabief,14 RUE DU VILLAGE,METABIEF,25370,FR,46.773634,6.351159,published,douane-fr-2018,2018-01-01
civette,CHEZ MANU,chez-manu-audincourt,35  Grande Rue,AUDINCOURT,25400,FR,47.484141,6.837656,published,douane-fr-2018,2018-01-01
civette,LE RALLYE,le-rallye-audincourt,23 RUE DE VALENTIGNEY,AUDINCOURT,25400,FR,47.475763,6.840492,published,douane-fr-2018,2018-01-01
civette,LE STRIKE,le-strike-audincourt,99 RUE DE SELONCOURT,AUDINCOURT,25400,FR,47.473158,6.849525,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE CECEN,tabac-presse-cecen-exincourt,CC Géant Casino - 8 rue Philippe Goudey,EXINCOURT,25400,FR,47.49691,6.83926,published,douane-fr-2018,2018-01-01
civette,L'ECHOPPE,l-echoppe-saint-vit,33 rue Charles de Gaulle,SAINT-VIT,25410,FR,47.181848,5.809323,published,douane-fr-2018,2018-01-01
civette,LE CLOS DES JARDINS,le-clos-des-jardins-courcelles-les-montbeliard,7 RUE DE VOUJEAUCOURT,COURCELLES-LES-MONTBELIARD,25420,FR,47.501771,6.77605,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA POSTE,cafe-de-la-poste-sancey,2 PLACE JEANNE D'ARC,SANCEY,25430,FR,47.296538,6.583522,published,douane-fr-2018,2018-01-01
civette,CHEZ PAT,chez-pat-etupes,35 avenue du général de Gaulle,ETUPES,25460,FR,47.505429,6.848603,published,douane-fr-2018,2018-01-01
civette,LA CHIPOTE,la-chipote-goumois,23 ROUTE DU JURA,GOUMOIS,25470,FR,47.260637,6.949543,published,douane-fr-2018,2018-01-01
civette,AUX PALMIERS,aux-palmiers-fesches-le-chatel,1 ROUTE DE DAMPIERRE,FESCHES-LE-CHATEL,25490,FR,47.520785,6.914621,published,douane-fr-2018,2018-01-01
civette,CELTIC CAFE,celtic-cafe-les-fins,2 rue Beau Soleil,LES-FINS,25500,FR,47.083115,6.633915,published,douane-fr-2018,2018-01-01
civette,COCCIMARKET [GROUPE COLRUYT],coccimarket-groupe-colruyt-montlebon,6 PLACE DES MINIMES,MONTLEBON,25500,FR,47.044214,6.607125,published,douane-fr-2018,2018-01-01
civette,LE BALTO,le-balto-morteau,8 RUE DE LA GARE,MORTEAU,25500,FR,47.055085,6.605469,published,douane-fr-2018,2018-01-01
civette,LE LONGCHAMP,le-longchamp-morteau,11 Grande Rue,MORTEAU,25500,FR,47.056107,6.605731,published,douane-fr-2018,2018-01-01
civette,LE LUTIN,le-lutin-morteau,10 RUE DE LA CHAUSSEE,MORTEAU,25500,FR,47.056436,6.602347,published,douane-fr-2018,2018-01-01
civette,LA REVEROTTE,la-reverotte-pierrefontaine-les-varans,39  Grande Rue - Espace Bellevue,PIERREFONTAINE-LES-VARANS,25510,FR,47.217837,6.539151,published,douane-fr-2018,2018-01-01
civette,VIVAL [FRANCHISE GROUPE CASINO],vival-franchise-groupe-casino-arc-sous-cicon,20 Grande Rue,ARC-SOUS-CICON,25520,FR,47.051779,6.380391,published,douane-fr-2018,2018-01-01
civette,BOUTI'CAD,bouti-cad-vercel-villedieu-le-camp,6 RUE DU RUISSEAU,VERCEL-VILLEDIEU-LE-CAMP,25530,FR,47.184003,6.397996,published,douane-fr-2018,2018-01-01
civette,CHEZ LOU-LET,chez-lou-let-la-riviere-drugeon,2 place Charles le Téméraire,LA-RIVIERE-DRUGEON,25560,FR,46.867265,6.216235,published,douane-fr-2018,2018-01-01
civette,L'AUBERGE DU GAULOIS,l-auberge-du-gaulois-bonnevaux,11 rue du Jura,BONNEVAUX,25560,FR,46.807159,6.182721,published,douane-fr-2018,2018-01-01
civette,LE DOMINO,le-domino-grandcombe-chateleu,9  rue Le Beugnon,GRANDCOMBE-CHATELEU,25570,FR,47.028416,6.573436,published,douane-fr-2018,2018-01-01
civette,LA FROM,la-from-les-premiers-sapins,19 GRANDE RUE,LES-PREMIERS-SAPINS,25580,FR,47.0937,6.340822,published,douane-fr-2018,2018-01-01
civette,LE CHAMP DE FOIRE,le-champ-de-foire-etalans,30 rue Elysée Cusenier,ETALANS,25580,FR,47.15137,6.271399,published,douane-fr-2018,2018-01-01
civette,BOULANGERIE PICONNEAUX,boulangerie-piconneaux-sochaux,18 RUE DE PONTARLIER,SOCHAUX,25600,FR,47.514798,6.834556,published,douane-fr-2018,2018-01-01
civette,LE DOMINO,le-domino-sochaux,37 AVENUE DU GENERAL LECLERC,SOCHAUX,25600,FR,47.513692,6.827339,published,douane-fr-2018,2018-01-01
civette,LE LONGCHAMP,le-longchamp-sochaux,3 BIS AVENUE DU GENERAL LECLERC,SOCHAUX,25600,FR,47.515065,6.831601,published,douane-fr-2018,2018-01-01
civette,LE PERROQUET,le-perroquet-vieux-charmont,70 RUE DE BELFORT,VIEUX-CHARMONT,25600,FR,47.526069,6.840442,published,douane-fr-2018,2018-01-01
civette,LE JEAN BART,le-jean-bart-sainte-suzanne,25  rue de Besançon,SAINTE-SUZANNE,25630,FR,47.509463,6.777144,published,douane-fr-2018,2018-01-01
civette,MAXI PRESSE,maxi-presse-roulans,52 Grande Rue,ROULANS,25640,FR,47.317272,6.237817,published,douane-fr-2018,2018-01-01
civette,VIVAL [FRANCHISE GROUPE CASINO],vival-franchise-groupe-casino-rigney,25 Grande Rue,RIGNEY,25640,FR,47.387552,6.175515,published,douane-fr-2018,2018-01-01
civette,"HÔTEL-RESTAURANT "" LE SIRE DE JOUX """,hotel-restaurant-le-sire-de-joux-montbenoit,Place de l'Abbaye,MONTBENOIT,25650,FR,46.992569,6.462172,published,douane-fr-2018,2018-01-01
civette,LE BISTRO,le-bistro-montfaucon,46 rue Comte de Montbéliard,MONTFAUCON,25660,FR,47.235182,6.081396,published,douane-fr-2018,2018-01-01
civette,RESTAURANT GLADOUX,restaurant-gladoux-fontain,3 rue de l'Ecole,FONTAIN,25660,FR,47.199333,6.025778,published,douane-fr-2018,2018-01-01
civette,BOULANGERIE DU CLOS BERNARD,boulangerie-du-clos-bernard-avoudrey,22 GRANDE RUE,AVOUDREY,25690,FR,47.138354,6.433729,published,douane-fr-2018,2018-01-01
civette,LA TERRASSE,la-terrasse-valentigney,38 RUE DE MATHAY,VALENTIGNEY,25700,FR,47.459114,6.827795,published,douane-fr-2018,2018-01-01
civette,LE BRASIL,le-brasil-valentigney,16 RUE DE LA LIBERATION,VALENTIGNEY,25700,FR,47.462449,6.838402,published,douane-fr-2018,2018-01-01
civette,LE POLO,le-polo-beure,17 route de Lyon,BEURE,25720,FR,47.209917,6.001018,published,douane-fr-2018,2018-01-01
civette,TABAC FEUVRIER,tabac-feuvrier-valdahon,32 GRANDE RUE,VALDAHON,25800,FR,47.147842,6.340854,published,douane-fr-2018,2018-01-01
civette,LE RELAIS DU PÊCHEUR,le-relais-du-pecheur-vuillafans,3 route de Pontarlier,VUILLAFANS,25840,FR,47.064319,6.217582,published,douane-fr-2018,2018-01-01
civette,CHEZ LYDIE,chez-lydie-geneuille,7 rue Lyautey,GENEUILLE,25870,FR,47.322978,5.972013,published,douane-fr-2018,2018-01-01
civette,TRIB'S BESANCON TGV,trib-s-besancon-tgv-les-auxons,RD 1 - Grand Pasquier,LES-AUXONS,25870,FR,47.30719,5.944684,published,douane-fr-2018,2018-01-01
civette,HÔTEL DE FRANCE,hotel-de-france-lods,1 Place Robert Pézard,LODS,25930,FR,47.043734,6.24998,published,douane-fr-2018,2018-01-01
civette,LA PERGOLA,la-pergola-deluz,11 Grande Rue,DELUZ,25960,FR,47.294043,6.201196,published,douane-fr-2018,2018-01-01
civette,"BAR TABAC ""LA MAIRIE""",bar-tabac-la-mairie-valence,2 Rue DAUPHINE,VALENCE,26000,FR,44.933561,4.891836,published,douane-fr-2018,2018-01-01
civette,L'ORIENTAL,l-oriental-valence,15 Rue PIERRE SEMARD,VALENCE,26000,FR,44.928522,4.89172,published,douane-fr-2018,2018-01-01
civette,LE BRAZZA,le-brazza-valence,198 AV  VICTOR HUGO,VALENCE,26000,FR,44.920747,4.88585,published,douane-fr-2018,2018-01-01
civette,LE LONGCHAMP,le-longchamp-valence,2 Place des Clercs,VALENCE,26000,FR,44.931803,4.890158,published,douane-fr-2018,2018-01-01
civette,LE MADISON,le-madison-valence,7 AV  FELIX FAURE,VALENCE,26000,FR,44.932135,4.895669,published,douane-fr-2018,2018-01-01
civette,LE MAGENTA,le-magenta-valence,163 Rue de  CHATEAUVERT,VALENCE,26000,FR,44.919043,4.899504,published,douane-fr-2018,2018-01-01
civette,LE MONPLAISIR,le-monplaisir-valence,165 AV  DE CHABEUIL,VALENCE,26000,FR,44.929413,4.908217,published,douane-fr-2018,2018-01-01
civette,LE PARC,le-parc-valence,37 AVENUE  GAMBETTA,VALENCE,26000,FR,44.931169,4.886961,published,douane-fr-2018,2018-01-01
civette,LE SUNBAY,le-sunbay-valence,86 Route de Beauvallon,VALENCE,26000,FR,44.899708,4.888103,published,douane-fr-2018,2018-01-01
civette,LE VALENSOLLES,le-valensolles-valence,5 PL JULES ALGOUD,VALENCE,26000,FR,44.914819,4.8814,published,douane-fr-2018,2018-01-01
civette,MAG'PRESSE,mag-presse-valence,95 AV  DES BAUMES,VALENCE,26000,FR,44.916664,4.890677,published,douane-fr-2018,2018-01-01
civette,"TABAC ""LE CYRANO""",tabac-le-cyrano-valence,48 AV  SADI CARNOT,VALENCE,26000,FR,44.935487,4.897102,published,douane-fr-2018,2018-01-01
civette,TABAC DE LA CHAMBERLIÈRE,tabac-de-la-chamberliere-valence,3 rue Simone Signoret,VALENCE,26000,FR,44.945297,4.911823,published,douane-fr-2018,2018-01-01
civette,TABAC DES ALPES,tabac-des-alpes-valence,29 R DES ALPES,VALENCE,26000,FR,44.928881,4.896993,published,douane-fr-2018,2018-01-01
civette,TABAC LOTO,tabac-loto-valence,18 Rue Emile Augier,VALENCE,26000,FR,44.931894,4.89182,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE,tabac-presse-valence,63 Rue Madier de Montjau,VALENCE,26000,FR,44.932491,4.894636,published,douane-fr-2018,2018-01-01
civette,"""LE LACOSTE""",le-lacoste-romans-sur-isere,13  BD LACOSTE,ROMANS-SUR-ISERE,26100,FR,45.049485,5.057203,published,douane-fr-2018,2018-01-01
civette,BAR DE LA CROZE,bar-de-la-croze-romans-sur-isere,17 Rue BRUNO LARAT,ROMANS-SUR-ISERE,26100,FR,45.049552,5.036239,published,douane-fr-2018,2018-01-01
civette,L'ELAN,l-elan-romans-sur-isere,46 PLACE JEAN JAURES,ROMANS-SUR-ISERE,26100,FR,45.046022,5.052102,published,douane-fr-2018,2018-01-01
civette,LA HAVANE,la-havane-romans-sur-isere,9 COTE DES CORDELIERS,ROMANS-SUR-ISERE,26100,FR,45.04377,5.051328,published,douane-fr-2018,2018-01-01
civette,LA ROYALE,la-royale-romans-sur-isere,38 CRS PIERRE DIDIER,ROMANS-SUR-ISERE,26100,FR,45.045252,5.047029,published,douane-fr-2018,2018-01-01
civette,LE CAMPANELLA,le-campanella-romans-sur-isere,7 avenue Jean Moulin,ROMANS-SUR-ISERE,26100,FR,45.050467,5.047265,published,douane-fr-2018,2018-01-01
civette,LE FLASH,le-flash-romans-sur-isere,8 Place Ernest GAILLY,ROMANS-SUR-ISERE,26100,FR,45.045342,5.050185,published,douane-fr-2018,2018-01-01
civette,LE GAMBETTA,le-gambetta-romans-sur-isere,38 AV  GAMBETTA,ROMANS-SUR-ISERE,26100,FR,45.04546,5.062387,published,douane-fr-2018,2018-01-01
civette,LE KENT,le-kent-romans-sur-isere,11 Place Maurice Faure,ROMANS-SUR-ISERE,26100,FR,45.042792,5.049127,published,douane-fr-2018,2018-01-01
civette,LE MARIGNY,le-marigny-romans-sur-isere,41 Rue JACQUEMART,ROMANS-SUR-ISERE,26100,FR,45.047147,5.048861,published,douane-fr-2018,2018-01-01
civette,LE NARVAL,le-narval-romans-sur-isere,CENTRE CIAL L HERMES,ROMANS-SUR-ISERE,26100,FR,45.046491,5.071167,published,douane-fr-2018,2018-01-01
civette,TOUTE LA PRESSE,toute-la-presse-romans-sur-isere,1 Rue Etienne JODELLE,ROMANS-SUR-ISERE,26100,FR,45.057211,5.055587,published,douane-fr-2018,2018-01-01
civette,LA CRÉMALLIÈRE,la-cremalliere-condorcet,2250 route de Caritat,CONDORCET,26110,FR,44.407161,5.200594,published,douane-fr-2018,2018-01-01
civette,MAISON DE LA PRESSE,maison-de-la-presse-nyons,12 PL DE LA LIBERATION,NYONS,26110,FR,44.360203,5.138354,published,douane-fr-2018,2018-01-01
civette,"TABAC ""LA FONTAINE""",tabac-la-fontaine-mirabel-aux-baronnies,1  Place de la Fontaine,MIRABEL-AUX-BARONNIES,26110,FR,44.310927,5.097948,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE DES ARCADES,tabac-presse-des-arcades-nyons,17 Place du dr Bourdongle,NYONS,26110,FR,44.360866,5.140353,published,douane-fr-2018,2018-01-01
civette,"""LE MANON""",le-manon-malissard,1  Place de la Mairie,MALISSARD,26120,FR,44.901231,4.955504,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE DU PORCHE,tabac-presse-du-porche-chabeuil,3 rue GUSTAVE ANDRE,CHABEUIL,26120,FR,44.899737,5.019824,published,douane-fr-2018,2018-01-01
civette,LA MAISON DE LA PRESSE,la-maison-de-la-presse-saint-paul-trois-chateaux,8 Place du Marché,SAINT-PAUL-TROIS-CHATEAUX,26130,FR,44.348922,4.767848,published,douane-fr-2018,2018-01-01
civette,LE MARIGNY,le-marigny-saint-paul-trois-chateaux,40 Place de la Libération,SAINT-PAUL-TROIS-CHATEAUX,26130,FR,44.347664,4.766515,published,douane-fr-2018,2018-01-01
civette,TABAC DE ST PAUL,tabac-de-st-paul-saint-paul-trois-chateaux,Rond Point de l'Europe,SAINT-PAUL-TROIS-CHATEAUX,26130,FR,44.351276,4.771915,published,douane-fr-2018,2018-01-01
civette,COCCIMARKET,coccimarket-saint-rambert-dalbon,9 Place Gaston Oriol,SAINT-RAMBERT-DALBON,26140,FR,45.292249,4.814362,published,douane-fr-2018,2018-01-01
civette,TABAC PRESSE DU RADIER,tabac-presse-du-radier-andancette,9 rue du Radier,ANDANCETTE,26140,FR,45.241527,4.805551,published,douane-fr-2018,2018-01-01
civette,CAFÉ DE LA MAIRIE,cafe-de-la-mairie-solaure-en-diois,Pont de quart,SOLAURE-EN-DIOIS,26150,FR,44.708176,5.401566,published,douane-fr-2018,2018-01-01
civette,LE MARIGNY,le-marigny-die,6 PL DU MARCHE,DIE,26150,FR,44.753098,5.370079,published,douane-fr-2018,2018-01-01
civette,LE TABAC DE SAINT-PIERRE,le-tabac-de-saint-pierre-die,50  AV SADI CARNOT,DIE,26150,FR,44.755623,5.368567,published,douane-fr-2018,2018-01-01
civette,LE VOLTAIRE,le-voltaire-die,81 rue CAMILLE BUFFARDEL,DIE,26150,FR,44.75379,5.371939,published,douane-fr-2018,2018-01-01
civette,LE DEPANNEUR,le-depanneur-le-poet-laval,1 Place des Justes parmi les Nations,LE-POET-LAVAL,26160,FR,44.530879,5.010012,published,douane-fr-2018,2018-01-01
civette,PROVENCE BOUTIC,provence-boutic-la-begude-de-mazenc,35  rue Aristide BRIAND,LA-BEGUDE-DE-MAZENC,26160,FR,44.544717,4.935647,published,douane-fr-2018,2018-01-01
civette,LE BAR DU PONT,le-bar-du-pont-mollans-sur-ouveze,Place de l'Horloge,MOLLANS-SUR-OUVEZE,26170,FR,44.23766,5.190931,published,douane-fr-2018,2018-01-01
